entryID, flight ID, Destination, Destination_IATA, Continent, Country, Time, Status, Price, Distance, Emissions, TaxCuts 
0,6F603,Ponta Delgada,PDL,other,PT,2018-04-24T04:30:00Z,Departed,{'success': True, 'data': []},3911.0,692.247,2008.7524553571425,<Response [200]>
1,BLX753,Funchal,FNC,other,PT,2018-04-24T05:30:00Z,Departed,{'success': True, 'data': []},3932.0,695.9639999999999,2019.5383928571425,<Response [200]>
2,EZS1146,Basel,BSL,Europe,CH,2018-04-24T07:50:00Z,Departed,{'success': True, 'data': []},1479.0,261.78299999999996,759.638169642857,<Response [200]>
3,LG5782,Luxembourg,LUX,Europe,LU,2018-04-24T12:15:00Z,Departed,{'success': True, 'data': []},1306.0,231.16199999999998,670.7825892857142,<Response [200]>
4,MV521,Athens,ATH,Europe,GR,2018-04-24T11:10:00Z,Departed,1792.7,2411.0,426.74699999999996,1238.3283482142856,<Response [200]>
5,LO8122,Tallinn,TLL,Europe,EE,2018-04-24T05:35:00Z,Departed,{'success': True, 'data': []},379.0,97.403,282.6426339285714,<Response [200]>
6,SK117,Malmo,MMX,Europe,SE,2018-04-24T11:10:00Z,Departed,{'success': True, 'data': []},513.0,90.801,263.48504464285713,<Response [200]>
7,AT225,Casablanca,CMN,Africa,MA,2018-04-24T14:25:00Z,Departed,{'success': True, 'data': []},3436.0,608.1719999999999,1764.784821428571,<Response [200]>
8,2N3104,Ornskoldsvik,OER,Europe,SE,2018-04-24T11:40:00Z,Departed,{'success': True, 'data': []},442.0,113.59400000000001,329.6254464285714,<Response [200]>
9,ASE867,Paris LBG,LBG,Europe,FR,2018-04-24T09:00:00Z,Departed,{'success': True, 'data': []},1532.0,271.164,786.8598214285713,<Response [200]>
10,AF1463,Paris CDG,CDG,Europe,FR,2018-04-24T04:05:00Z,Departed,1524.0,1523.0,269.57099999999997,782.2372767857141,<Response [200]>
11,PS174,Kiev,KBP,Europe,UA,2018-04-24T02:50:00Z,Departed,{'success': True, 'data': []},1266.0,224.082,650.2379464285714,<Response [200]>
12,LH2421,Munich,MUC,Europe,DE,2018-04-24T04:05:00Z,Departed,1686.9,1316.0,232.932,675.9187499999999,<Response [200]>
13,SK1415,Copenhagen,CPH,Europe,DK,2018-04-24T04:05:00Z,Departed,952.41,523.0,92.571,268.62120535714286,<Response [200]>
14,SK481,Oslo,OSL,Europe,NO,2018-04-24T04:10:00Z,Departed,{'success': True, 'data': []},417.0,107.169,310.98147321428564,<Response [200]>
15,DY4401,Larnaca,LCA,Asia,CY,2018-04-24T04:00:00Z,Departed,{'success': True, 'data': []},2946.0,521.442,1513.1129464285714,<Response [200]>
16,LH809,Frankfurt,FRA,Europe,DE,2018-04-24T04:05:00Z,Departed,{'success': True, 'data': []},1188.0,210.27599999999998,610.1758928571428,<Response [200]>
17,DY4221,Malaga,AGP,Europe,ES,2018-04-24T04:15:00Z,Departed,1106.94,2992.0,529.584,1536.7392857142854,<Response [200]>
18,2N552,Kramfors,KRF,Europe,SE,2018-04-24T04:30:00Z,Departed,{'success': True, 'data': []},401.0,103.057,299.0493303571428,<Response [200]>
19,DY4281,Helsinki,HEL,Europe,FI,2018-04-24T04:40:00Z,Departed,797.89,397.0,102.029,296.0662946428571,<Response [200]>
20,OS318,Vienna,VIE,Europe,AT,2018-04-24T04:35:00Z,Departed,2197.27,1243.0,220.011,638.4247767857142,<Response [200]>
21,SK702,Helsinki,HEL,Europe,FI,2018-04-24T04:45:00Z,Departed,797.89,397.0,102.029,296.0662946428571,<Response [200]>
22,KL1104,Amsterdam,AMS,Europe,NL,2018-04-24T04:30:00Z,Departed,1001.13,1127.0,199.47899999999998,578.8453124999999,<Response [200]>
23,DY4071,Goteborg,GOT,Europe,SE,2018-04-24T04:55:00Z,Departed,{'success': True, 'data': []},397.0,102.029,296.0662946428571,<Response [200]>
24,AY826,Helsinki,HEL,Europe,FI,2018-04-24T04:50:00Z,Departed,797.89,397.0,102.029,296.0662946428571,<Response [200]>
25,DY4571,Prague,PRG,Europe,CZ,2018-04-24T05:00:00Z,Departed,1172.26,1056.0,186.91199999999998,542.3785714285713,<Response [200]>
26,SK1833,Athens,ATH,Europe,GR,2018-04-24T04:35:00Z,Departed,1792.7,2411.0,426.74699999999996,1238.3283482142856,<Response [200]>
27,DY4151,Copenhagen,CPH,Europe,DK,2018-04-24T05:00:00Z,Departed,952.41,523.0,92.571,268.62120535714286,<Response [200]>
28,SK2153,Goteborg,GOT,Europe,SE,2018-04-24T05:00:00Z,Departed,{'success': True, 'data': []},397.0,102.029,296.0662946428571,<Response [200]>
29,SK4222,Vaasa,VAA,Europe,FI,2018-04-24T05:05:00Z,Departed,{'success': True, 'data': []},460.0,118.22,343.0491071428571,<Response [200]>
30,DY4103,Oslo,OSL,Europe,NO,2018-04-24T05:00:00Z,Departed,{'success': True, 'data': []},417.0,107.169,310.98147321428564,<Response [200]>
31,SK485,Oslo,OSL,Europe,NO,2018-04-24T05:00:00Z,Departed,{'success': True, 'data': []},417.0,107.169,310.98147321428564,<Response [200]>
32,SK1417,Copenhagen,CPH,Europe,DK,2018-04-24T05:10:00Z,Departed,952.41,523.0,92.571,268.62120535714286,<Response [200]>
33,SK103,Malmo,MMX,Europe,SE,2018-04-24T05:10:00Z,Departed,{'success': True, 'data': []},513.0,90.801,263.48504464285713,<Response [200]>
34,SK589,Brussels,BRU,Europe,BE,2018-04-24T05:10:00Z,Departed,1384.7,1282.0,226.914,658.4558035714284,<Response [200]>
35,DY4115,Oslo,OSL,Europe,NO,2018-04-24T13:00:00Z,Departed,{'success': True, 'data': []},417.0,107.169,310.98147321428564,<Response [200]>
36,SK573,Paris CDG,CDG,Europe,FR,2018-04-24T05:15:00Z,Departed,1524.0,1523.0,269.57099999999997,782.2372767857141,<Response [200]>
37,SK605,Zurich,ZRH,Europe,CH,2018-04-24T05:20:00Z,Departed,1429.03,1471.0,260.36699999999996,755.5292410714284,<Response [200]>
38,DY4009,Umea,UME,Europe,SE,2018-04-24T09:25:00Z,Departed,{'success': True, 'data': []},514.0,90.978,263.9986607142857,<Response [200]>
39,D82849,London LGW,LGW,Europe,GB,2018-04-24T05:05:00Z,Departed,825.06,1465.0,259.305,752.4475446428571,<Response [200]>
40,SK1805,Palma,PMI,Europe,ES,2018-04-24T05:30:00Z,Departed,1932.96,2453.0,434.181,1259.9002232142855,<Response [200]>
41,SK4232,Turku,TKU,Asia,TW,2018-04-24T04:55:00Z,Departed,{'success': True, 'data': []},8350.0,1477.9499999999998,4288.694196428571,<Response [200]>
42,SK2547,Manchester,MAN,Europe,GB,2018-04-24T05:35:00Z,Departed,{'success': True, 'data': []},1403.0,248.331,720.6033482142857,<Response [200]>
43,DK1722,Palma,PMI,Europe,ES,2018-04-24T05:15:00Z,Departed,1932.96,2453.0,434.181,1259.9002232142855,<Response [200]>
