entryID, flight ID, Destination, Destination_IATA, Continent, Country, Time, Status, Price, Distance, Emissions, TaxCuts 
27,D85353,Alicante,ALC,Europe,ES,2018-04-24T18:00:00Z,Still in STHLM,1969.54,2682.0,474.714,1377.5183035714283
28,D85555,Barcelona,BCN,Europe,ES,2018-04-24T18:10:00Z,Still in STHLM,1192.79,2281.0,403.73699999999997,1171.5582589285714
29,D8230,Copenhagen,CPH,Europe,DK,2018-04-24T15:15:00Z,Still in STHLM,952.91,523.0,92.571,268.62120535714286
30,SK1527,London LHR,LHR,Europe,GB,2018-04-24T17:40:00Z,Still in STHLM,1275.72,1454.0,257.358,746.7977678571428
31,SK4246,Tampere,TMP,Europe,FI,2018-04-24T16:00:00Z,Still in STHLM,{'success': True, 'data': []},395.0,101.515,294.5747767857143
32,SK2720,Turku,TKU,Asia,TW,2018-04-24T20:30:00Z,Still in STHLM,{'success': True, 'data': []},8350.0,1477.9499999999998,4288.694196428571
33,SK4226,Vaasa,VAA,Europe,FI,2018-04-24T16:10:00Z,Still in STHLM,{'success': True, 'data': []},460.0,118.22,343.0491071428571
34,SK4228,Vaasa,VAA,Europe,FI,2018-04-24T20:30:00Z,Still in STHLM,{'success': True, 'data': []},460.0,118.22,343.0491071428571
35,SK2591,Brussels,BRU,Europe,BE,2018-04-24T15:55:00Z,Still in STHLM,1385.43,1282.0,226.914,658.4558035714284
36,D82859,London LGW,LGW,Europe,GB,2018-04-24T19:00:00Z,Still in STHLM,825.49,1465.0,259.305,752.4475446428571
37,0B4048,Turin,TRN,Europe,IT,2018-04-24T12:45:00Z,Still in STHLM,{'success': True, 'data': []},1735.0,307.09499999999997,891.1238839285712
38,DY817,Oslo,OSL,Europe,NO,2018-04-24T14:30:00Z,Still in STHLM,910.35,417.0,107.169,310.98147321428564
39,DY823,Oslo,OSL,Europe,NO,2018-04-24T17:30:00Z,Still in STHLM,910.35,417.0,107.169,310.98147321428564
40,DY4287,Helsinki,HEL,Europe,FI,2018-04-24T14:30:00Z,Still in STHLM,834.01,397.0,102.029,296.0662946428571
41,DY4171,Copenhagen,CPH,Europe,DK,2018-04-24T18:40:00Z,Still in STHLM,952.91,523.0,92.571,268.62120535714286
42,DY4601,Dubai,DXB,Asia,AE,2018-04-24T15:50:00Z,Still in STHLM,{'success': True, 'data': []},4760.0,842.52,2444.8124999999995
43,DY4531,Amsterdam,AMS,Europe,NL,2018-04-24T16:40:00Z,Still in STHLM,1001.66,1127.0,199.47899999999998,578.8453124999999
44,D82857,London LGW,LGW,Europe,GB,2018-04-24T15:40:00Z,Still in STHLM,825.49,1465.0,259.305,752.4475446428571
45,D83213,Copenhagen,CPH,Europe,DK,2018-04-24T16:50:00Z,Still in STHLM,952.91,523.0,92.571,268.62120535714286
46,DY4323,Nice,NCE,Europe,FR,2018-04-24T15:15:00Z,Still in STHLM,{'success': True, 'data': []},1889.0,334.353,970.2207589285713
47,D8215,Helsinki,HEL,Europe,FI,2018-04-24T18:40:00Z,Still in STHLM,834.01,397.0,102.029,296.0662946428571
48,DY4507,Berlin SXF,SXF,Europe,DE,2018-04-24T17:30:00Z,Still in STHLM,1081.98,823.0,145.671,422.70602678571424
49,DY4555,Vilnius,VNO,Europe,LT,2018-04-24T17:15:00Z,Still in STHLM,771.94,676.0,119.65199999999999,347.2044642857142
50,EZY5886,Berlin TXL,TXL,Europe,DE,2018-04-24T13:40:00Z,Still in STHLM,1064.41,810.0,143.37,416.0290178571428
51,B2856,Minsk,MSQ,Europe,BY,2018-04-24T14:20:00Z,Still in STHLM,2035.72,838.0,148.326,430.41026785714286
52,VY1266,Barcelona,BCN,Europe,ES,2018-04-24T14:20:00Z,Still in STHLM,1192.79,2281.0,403.73699999999997,1171.5582589285714
53,AY814,Helsinki,HEL,Europe,FI,2018-04-24T14:35:00Z,Still in STHLM,834.01,397.0,102.029,296.0662946428571
54,KL1116,Amsterdam,AMS,Europe,NL,2018-04-24T15:30:00Z,Still in STHLM,1001.66,1127.0,199.47899999999998,578.8453124999999
55,AY816,Helsinki,HEL,Europe,FI,2018-04-24T16:05:00Z,Still in STHLM,834.01,397.0,102.029,296.0662946428571
56,TK1796,Istanbul IST,IST,Europe,TR,2018-04-24T16:15:00Z,Still in STHLM,1587.14,2177.0,385.329,1118.1421874999999
57,EZY5888,Berlin TXL,TXL,Europe,DE,2018-04-24T17:00:00Z,Still in STHLM,1064.41,810.0,143.37,416.0290178571428
58,3O502,Agadir,AGA,Africa,MA,2018-04-24T18:20:00Z,Still in STHLM,{'success': True, 'data': []},3829.0,677.733,1966.6359374999995
59,KL1118,Amsterdam,AMS,Europe,NL,2018-04-24T18:20:00Z,Still in STHLM,1001.66,1127.0,199.47899999999998,578.8453124999999
60,SU2387,Moscow,SVO,Europe,RU,2018-04-24T18:20:00Z,Still in STHLM,1618.31,1229.0,217.533,631.2341517857142
61,BA783,London LHR,LHR,Europe,GB,2018-04-24T19:20:00Z,Still in STHLM,1275.72,1454.0,257.358,746.7977678571428
62,2N1008,Jonkoping,JKG,Europe,SE,2018-04-24T15:20:00Z,Still in STHLM,{'success': True, 'data': []},285.0,73.245,212.54129464285714
63,SK016,Lulea,LLA,Europe,SE,2018-04-24T15:50:00Z,Still in STHLM,{'success': True, 'data': []},727.0,128.679,373.3988839285714
64,DY4079,Goteborg,GOT,Europe,SE,2018-04-24T12:55:00Z,Still in STHLM,{'success': True, 'data': []},397.0,102.029,296.0662946428571
65,2N554,Kramfors,KRF,Europe,SE,2018-04-24T15:25:00Z,Still in STHLM,{'success': True, 'data': []},401.0,103.057,299.0493303571428
66,DY4015,Umea,UME,Europe,SE,2018-04-24T15:25:00Z,Still in STHLM,{'success': True, 'data': []},514.0,90.978,263.9986607142857
67,DY4047,Lulea,LLA,Europe,SE,2018-04-24T17:35:00Z,Still in STHLM,{'success': True, 'data': []},727.0,128.679,373.3988839285714
68,DY4019,Umea,UME,Europe,SE,2018-04-24T18:20:00Z,Still in STHLM,{'success': True, 'data': []},514.0,90.978,263.9986607142857
69,DY4055,Malmo,MMX,Europe,SE,2018-04-24T18:35:00Z,Still in STHLM,{'success': True, 'data': []},513.0,90.801,263.48504464285713
70,SK098,Ornskoldsvik,OER,Europe,SE,2018-04-24T19:30:00Z,Still in STHLM,{'success': True, 'data': []},442.0,113.59400000000001,329.6254464285714
71,SK058,Sundsvall,SDL,Europe,SE,2018-04-24T19:30:00Z,Still in STHLM,{'success': True, 'data': []},343.0,88.151,255.79531249999994
72,SK026,Umea,UME,Europe,SE,2018-04-24T19:35:00Z,Still in STHLM,{'success': True, 'data': []},514.0,90.978,263.9986607142857
73,SK1127,Ronneby,RNB,Europe,SE,2018-04-24T16:00:00Z,Still in STHLM,{'success': True, 'data': []},385.0,98.94500000000001,287.1171875
74,IS656,Sveg,EVG,Europe,SE,2018-04-24T16:45:00Z,Still in STHLM,{'success': True, 'data': []},363.0,93.291,270.7104910714285
75,SK173,Goteborg,GOT,Europe,SE,2018-04-24T19:20:00Z,Still in STHLM,{'success': True, 'data': []},397.0,102.029,296.0662946428571
76,SK125,Malmo,MMX,Europe,SE,2018-04-24T19:20:00Z,Still in STHLM,{'success': True, 'data': []},513.0,90.801,263.48504464285713
77,2N260,Karlstad,KSD,Europe,SE,2018-04-24T19:40:00Z,Still in STHLM,{'success': True, 'data': []},259.0,66.563,193.15156249999998
78,DY4051,Malmo,MMX,Europe,SE,2018-04-24T14:00:00Z,Still in STHLM,{'success': True, 'data': []},513.0,90.801,263.48504464285713
79,SK2030,Umea,UME,Europe,SE,2018-04-24T15:45:00Z,Still in STHLM,{'success': True, 'data': []},514.0,90.978,263.9986607142857
80,SK165,Goteborg,GOT,Europe,SE,2018-04-24T15:50:00Z,Still in STHLM,{'success': True, 'data': []},397.0,102.029,296.0662946428571
81,IS684,Torsby,TYF,Europe,SE,2018-04-24T16:15:00Z,Still in STHLM,{'success': True, 'data': []},298.0,76.586,222.2361607142857
82,SK113,Malmo,MMX,Europe,SE,2018-04-24T17:40:00Z,Still in STHLM,{'success': True, 'data': []},513.0,90.801,263.48504464285713
83,2N1010,Jonkoping,JKG,Europe,SE,2018-04-24T16:20:00Z,Still in STHLM,{'success': True, 'data': []},285.0,73.245,212.54129464285714
84,SK002,Lulea,LLA,Europe,SE,2018-04-24T17:25:00Z,Still in STHLM,{'success': True, 'data': []},727.0,128.679,373.3988839285714
85,SK020,Lulea,LLA,Europe,SE,2018-04-24T19:15:00Z,Still in STHLM,{'success': True, 'data': []},727.0,128.679,373.3988839285714
86,SK1018,Skelleftea,SFT,Europe,SE,2018-04-24T19:20:00Z,Still in STHLM,1125.92,622.0,110.094,319.46919642857137
87,DY4097,Skelleftea,SFT,Europe,SE,2018-04-24T15:40:00Z,Still in STHLM,1125.92,622.0,110.094,319.46919642857137
88,SK083,Visby,VBY,Europe,SE,2018-04-24T16:00:00Z,Still in STHLM,{'success': True, 'data': []},189.0,48.573,140.94843749999998
89,SK096,Ornskoldsvik,OER,Europe,SE,2018-04-24T16:10:00Z,Still in STHLM,{'success': True, 'data': []},442.0,113.59400000000001,329.6254464285714
90,2N1012,Jonkoping,JKG,Europe,SE,2018-04-24T18:45:00Z,Still in STHLM,{'success': True, 'data': []},285.0,73.245,212.54129464285714
91,SK187,Angelholm,AGH,Europe,SE,2018-04-24T19:35:00Z,Still in STHLM,{'success': True, 'data': []},461.0,118.477,343.79486607142854
92,SK1145,Ronneby,RNB,Europe,SE,2018-04-24T19:40:00Z,Still in STHLM,{'success': True, 'data': []},385.0,98.94500000000001,287.1171875
93,SK085,Visby,VBY,Europe,SE,2018-04-24T19:40:00Z,Still in STHLM,{'success': True, 'data': []},189.0,48.573,140.94843749999998
94,DY4053,Malmo,MMX,Europe,SE,2018-04-24T15:15:00Z,Still in STHLM,{'success': True, 'data': []},513.0,90.801,263.48504464285713
95,DY4083,Goteborg,GOT,Europe,SE,2018-04-24T15:45:00Z,Still in STHLM,{'success': True, 'data': []},397.0,102.029,296.0662946428571
96,DY4099,Skelleftea,SFT,Europe,SE,2018-04-24T19:10:00Z,Still in STHLM,1125.92,622.0,110.094,319.46919642857137
97,SK533,London LHR,LHR,Europe,GB,2018-04-24T16:20:00Z,Still in STHLM,1275.72,1454.0,257.358,746.7977678571428
98,AF1463,Paris CDG,CDG,Europe,FR,2018-04-24T04:05:00Z,Departed,1524.8,1523.0,269.57099999999997,782.2372767857141
99,SK1772,Tallinn,TLL,Europe,EE,2018-04-24T18:45:00Z,Still in STHLM,990.67,379.0,97.403,282.6426339285714
100,SK1746,Riga,RIX,Europe,LV,2018-04-24T19:00:00Z,Still in STHLM,727.32,443.0,113.851,330.37120535714286
101,SK2475,Trondheim,TRD,Europe,NO,2018-04-24T19:00:00Z,Still in STHLM,{'success': True, 'data': []},612.0,108.324,314.33303571428564
102,SK2197,Kalmar,KLR,Europe,SE,2018-04-24T19:25:00Z,Still in STHLM,931.22,313.0,80.441,233.42254464285713
103,SK054,Sundsvall,SDL,Europe,SE,2018-04-24T15:45:00Z,Still in STHLM,{'success': True, 'data': []},343.0,88.151,255.79531249999994
104,SK189,Angelholm,AGH,Europe,SE,2018-04-24T16:05:00Z,Still in STHLM,{'success': True, 'data': []},461.0,118.477,343.79486607142854
105,PS174,Kiev,KBP,Europe,UA,2018-04-24T02:50:00Z,Departed,1328.04,1266.0,224.082,650.2379464285714
106,AY820,Helsinki,HEL,Europe,FI,2018-04-24T19:00:00Z,Still in STHLM,834.01,397.0,102.029,296.0662946428571
107,DY4043,Lulea,LLA,Europe,SE,2018-04-24T14:00:00Z,Still in STHLM,{'success': True, 'data': []},727.0,128.679,373.3988839285714
108,2N666,Hemavan Tarnaby,HMV,Europe,SE,2018-04-24T17:20:00Z,Still in STHLM,{'success': True, 'data': []},725.0,128.325,372.3716517857142
109,LH2421,Munich,MUC,Europe,DE,2018-04-24T04:05:00Z,Departed,1542.79,1316.0,232.932,675.9187499999999
110,SK070,Are Ostersund,OSD,other,DE,2018-04-24T15:55:00Z,Still in STHLM,{'success': True, 'data': []},0.0,0.0,0.0
111,SK060,Sundsvall,SDL,Europe,SE,2018-04-24T18:30:00Z,Still in STHLM,{'success': True, 'data': []},343.0,88.151,255.79531249999994
112,SK1415,Copenhagen,CPH,Europe,DK,2018-04-24T04:05:00Z,Departed,952.91,523.0,92.571,268.62120535714286
113,SK481,Oslo,OSL,Europe,NO,2018-04-24T04:10:00Z,Departed,910.35,417.0,107.169,310.98147321428564
114,DY4401,Larnaca,LCA,Asia,CY,2018-04-24T04:00:00Z,Departed,{'success': True, 'data': []},2946.0,521.442,1513.1129464285714
115,LH809,Frankfurt,FRA,Europe,DE,2018-04-24T04:05:00Z,Departed,{'success': True, 'data': []},1188.0,210.27599999999998,610.1758928571428
116,DY4221,Malaga,AGP,Europe,ES,2018-04-24T04:15:00Z,Departed,1107.52,2992.0,529.584,1536.7392857142854
117,2N552,Kramfors,KRF,Europe,SE,2018-04-24T04:30:00Z,Departed,{'success': True, 'data': []},401.0,103.057,299.0493303571428
118,DY4281,Helsinki,HEL,Europe,FI,2018-04-24T04:40:00Z,Departed,834.01,397.0,102.029,296.0662946428571
119,OS318,Vienna,VIE,Europe,AT,2018-04-24T04:35:00Z,Departed,1686.27,1243.0,220.011,638.4247767857142
120,SK121,Malmo,MMX,Europe,SE,2018-04-24T15:55:00Z,Still in STHLM,{'success': True, 'data': []},513.0,90.801,263.48504464285713
121,SK702,Helsinki,HEL,Europe,FI,2018-04-24T04:45:00Z,Departed,834.01,397.0,102.029,296.0662946428571
122,KL1104,Amsterdam,AMS,Europe,NL,2018-04-24T04:30:00Z,Departed,1001.66,1127.0,199.47899999999998,578.8453124999999
123,DY4071,Goteborg,GOT,Europe,SE,2018-04-24T04:55:00Z,Departed,{'success': True, 'data': []},397.0,102.029,296.0662946428571
124,BA781,London LHR,LHR,Europe,GB,2018-04-24T16:05:00Z,Still in STHLM,1275.72,1454.0,257.358,746.7977678571428
125,SK4240,Tampere,TMP,Europe,FI,2018-04-24T20:30:00Z,Still in STHLM,{'success': True, 'data': []},395.0,101.515,294.5747767857143
126,2N258,Karlstad,KSD,Europe,SE,2018-04-24T16:15:00Z,Still in STHLM,{'success': True, 'data': []},259.0,66.563,193.15156249999998
127,2N438,Pori,POR,Europe,FI,2018-04-24T16:45:00Z,Still in STHLM,{'success': True, 'data': []},316.0,81.212,235.65982142857143
128,AY826,Helsinki,HEL,Europe,FI,2018-04-24T04:50:00Z,Departed,834.01,397.0,102.029,296.0662946428571
129,DY4571,Prague,PRG,Europe,CZ,2018-04-24T05:00:00Z,Departed,1172.88,1056.0,186.91199999999998,542.3785714285713
130,SK1833,Athens,ATH,Europe,GR,2018-04-24T04:35:00Z,Departed,2989.05,2411.0,426.74699999999996,1238.3283482142856
131,DY4151,Copenhagen,CPH,Europe,DK,2018-04-24T05:00:00Z,Departed,952.91,523.0,92.571,268.62120535714286
132,SK2153,Goteborg,GOT,Europe,SE,2018-04-24T05:00:00Z,Departed,{'success': True, 'data': []},397.0,102.029,296.0662946428571
133,SK4222,Vaasa,VAA,Europe,FI,2018-04-24T05:05:00Z,Departed,{'success': True, 'data': []},460.0,118.22,343.0491071428571
134,DY4103,Oslo,OSL,Europe,NO,2018-04-24T05:00:00Z,Departed,910.35,417.0,107.169,310.98147321428564
135,SK485,Oslo,OSL,Europe,NO,2018-04-24T05:00:00Z,Departed,910.35,417.0,107.169,310.98147321428564
136,SK1417,Copenhagen,CPH,Europe,DK,2018-04-24T05:10:00Z,Departed,952.91,523.0,92.571,268.62120535714286
137,SK074,Are Ostersund,OSD,other,DK,2018-04-24T19:40:00Z,Still in STHLM,{'success': True, 'data': []},0.0,0.0,0.0
138,SK022,Lulea,LLA,Europe,SE,2018-04-24T20:40:00Z,Still in STHLM,{'success': True, 'data': []},727.0,128.679,373.3988839285714
139,SK103,Malmo,MMX,Europe,SE,2018-04-24T05:10:00Z,Departed,{'success': True, 'data': []},513.0,90.801,263.48504464285713
140,SK589,Brussels,BRU,Europe,BE,2018-04-24T05:10:00Z,Departed,1385.43,1282.0,226.914,658.4558035714284
141,OS314,Vienna,VIE,Europe,AT,2018-04-24T14:55:00Z,Still in STHLM,1686.27,1243.0,220.011,638.4247767857142
142,SK1046,Kiruna,KRN,Europe,SE,2018-04-24T19:20:00Z,Still in STHLM,1270.78,955.0,169.035,490.5033482142857
143,D83209,Copenhagen,CPH,Europe,DK,2018-04-24T13:30:00Z,Still in STHLM,952.91,523.0,92.571,268.62120535714286
144,DY4115,Oslo,OSL,Europe,NO,2018-04-24T13:00:00Z,Still in STHLM,910.35,417.0,107.169,310.98147321428564
145,SK573,Paris CDG,CDG,Europe,FR,2018-04-24T05:15:00Z,Departed,1524.8,1523.0,269.57099999999997,782.2372767857141
146,SK605,Zurich,ZRH,Europe,CH,2018-04-24T05:20:00Z,Departed,1411.38,1471.0,260.36699999999996,755.5292410714284
147,SK1020,Skelleftea,SFT,Europe,SE,2018-04-24T15:50:00Z,Still in STHLM,1125.92,622.0,110.094,319.46919642857137
148,DY4009,Umea,UME,Europe,SE,2018-04-24T09:25:00Z,Departed,{'success': True, 'data': []},514.0,90.978,263.9986607142857
149,D82849,London LGW,LGW,Europe,GB,2018-04-24T05:05:00Z,Departed,825.49,1465.0,259.305,752.4475446428571
150,SK1805,Palma,PMI,Europe,ES,2018-04-24T05:30:00Z,Departed,1761.24,2453.0,434.181,1259.9002232142855
151,SK4232,Turku,TKU,Asia,TW,2018-04-24T04:55:00Z,Departed,{'success': True, 'data': []},8350.0,1477.9499999999998,4288.694196428571
152,SK2547,Manchester,MAN,Europe,GB,2018-04-24T05:35:00Z,Departed,{'success': True, 'data': []},1403.0,248.331,720.6033482142857
153,DK1722,Palma,PMI,Europe,ES,2018-04-24T05:15:00Z,Departed,1761.24,2453.0,434.181,1259.9002232142855
154,SK419,Copenhagen,CPH,Europe,DK,2018-04-24T05:35:00Z,Departed,952.91,523.0,92.571,268.62120535714286
155,SK185,Angelholm,AGH,Europe,SE,2018-04-24T12:40:00Z,Still in STHLM,{'success': True, 'data': []},461.0,118.477,343.79486607142854
156,SK724,Helsinki,HEL,Europe,FI,2018-04-24T18:40:00Z,Still in STHLM,834.01,397.0,102.029,296.0662946428571
157,SK728,Helsinki,HEL,Europe,FI,2018-04-24T19:50:00Z,Still in STHLM,834.01,397.0,102.029,296.0662946428571
158,SK843,Oslo,OSL,Europe,NO,2018-04-24T05:45:00Z,Departed,910.35,417.0,107.169,310.98147321428564
159,TK1792,Istanbul IST,IST,Europe,TR,2018-04-24T05:45:00Z,Departed,1587.14,2177.0,385.329,1118.1421874999999
160,HP368,Kristianstad,KID,Europe,SE,2018-04-24T16:40:00Z,Still in STHLM,{'success': True, 'data': []},435.0,111.795,324.4051339285714
161,BA771,London LHR,LHR,Europe,GB,2018-04-24T05:45:00Z,Departed,1275.72,1454.0,257.358,746.7977678571428
162,D8218,Berlin SXF,SXF,Europe,DE,2018-04-24T05:40:00Z,Departed,1081.98,823.0,145.671,422.70602678571424
163,SK525,London LHR,LHR,Europe,GB,2018-04-24T05:55:00Z,Departed,1275.72,1454.0,257.358,746.7977678571428
164,SK181,Angelholm,AGH,Europe,SE,2018-04-24T06:05:00Z,Departed,{'success': True, 'data': []},461.0,118.477,343.79486607142854
165,SK052,Sundsvall,SDL,Europe,SE,2018-04-24T13:00:00Z,Still in STHLM,{'success': True, 'data': []},343.0,88.151,255.79531249999994
166,HP362,Kristianstad,KID,Europe,SE,2018-04-24T05:50:00Z,Departed,{'success': True, 'data': []},435.0,111.795,324.4051339285714
167,2N252,Karlstad,KSD,Europe,SE,2018-04-24T06:00:00Z,Departed,{'success': True, 'data': []},259.0,66.563,193.15156249999998
168,BT110,Riga,RIX,Europe,LV,2018-04-24T17:40:00Z,Still in STHLM,727.32,443.0,113.851,330.37120535714286
169,SK012,Lulea,LLA,Europe,SE,2018-04-24T13:05:00Z,Still in STHLM,{'success': True, 'data': []},727.0,128.679,373.3988839285714
170,SK1427,Copenhagen,CPH,Europe,DK,2018-04-24T18:50:00Z,Still in STHLM,952.91,523.0,92.571,268.62120535714286
171,SK105,Malmo,MMX,Europe,SE,2018-04-24T06:10:00Z,Departed,{'success': True, 'data': []},513.0,90.801,263.48504464285713
172,CA912,Beijing,PEK,Asia,CN,2018-04-24T17:10:00Z,Still in STHLM,{'success': True, 'data': []},6718.0,1189.086,3450.472767857142
173,SK1012,Skelleftea,SFT,Europe,SE,2018-04-24T06:10:00Z,Departed,1125.92,622.0,110.094,319.46919642857137
174,SK2497,Billund,BLL,Europe,DK,2018-04-24T06:00:00Z,Departed,2049.18,668.0,118.23599999999999,343.09553571428563
175,SK1129,Ronneby,RNB,Europe,SE,2018-04-24T06:05:00Z,Departed,{'success': True, 'data': []},385.0,98.94500000000001,287.1171875
176,SK092,Ornskoldsvik,OER,Europe,SE,2018-04-24T06:15:00Z,Departed,{'success': True, 'data': []},442.0,113.59400000000001,329.6254464285714
177,2N594,Arvidsjaur,AJR,Europe,SE,2018-04-24T17:15:00Z,Still in STHLM,{'success': True, 'data': []},700.0,123.89999999999999,359.53124999999994
178,SK077,Visby,VBY,Europe,SE,2018-04-24T06:20:00Z,Departed,{'success': True, 'data': []},189.0,48.573,140.94843749999998
179,LO456,Warsaw,WAW,Europe,PL,2018-04-24T05:55:00Z,Departed,1383.37,812.0,143.724,417.05625
180,SK1004,Lulea,LLA,Europe,SE,2018-04-24T06:15:00Z,Departed,{'success': True, 'data': []},727.0,128.679,373.3988839285714
181,SK1553,Amsterdam,AMS,Europe,NL,2018-04-24T06:15:00Z,Departed,1001.66,1127.0,199.47899999999998,578.8453124999999
182,SK748,Tallinn,TLL,Europe,EE,2018-04-24T06:15:00Z,Departed,990.67,379.0,97.403,282.6426339285714
183,SK716,Helsinki,HEL,Europe,FI,2018-04-24T13:20:00Z,Still in STHLM,834.01,397.0,102.029,296.0662946428571
184,SK2151,Goteborg,GOT,Europe,SE,2018-04-24T06:15:00Z,Departed,{'success': True, 'data': []},397.0,102.029,296.0662946428571
185,SK2062,Are Ostersund,OSD,other,SE,2018-04-24T18:45:00Z,Still in STHLM,{'success': True, 'data': []},0.0,0.0,0.0
186,DY4035,Lulea,LLA,Europe,SE,2018-04-24T06:30:00Z,Departed,{'success': True, 'data': []},727.0,128.679,373.3988839285714
187,SK191,Kalmar,KLR,Europe,SE,2018-04-24T06:25:00Z,Departed,931.22,313.0,80.441,233.42254464285713
188,2N1002,Jonkoping,JKG,Europe,SE,2018-04-24T06:15:00Z,Departed,{'success': True, 'data': []},285.0,73.245,212.54129464285714
189,DY803,Oslo,OSL,Europe,NO,2018-04-24T06:30:00Z,Departed,910.35,417.0,107.169,310.98147321428564
190,SK066,Are Ostersund,OSD,other,NO,2018-04-24T06:10:00Z,Departed,{'success': True, 'data': []},0.0,0.0,0.0
191,SK2645,Hamburg,HAM,Europe,DE,2018-04-24T06:25:00Z,Departed,{'success': True, 'data': []},812.0,143.724,417.05625
192,SK1409,Copenhagen,CPH,Europe,DK,2018-04-24T17:00:00Z,Still in STHLM,952.91,523.0,92.571,268.62120535714286
193,SK171,Goteborg,GOT,Europe,SE,2018-04-24T18:30:00Z,Still in STHLM,{'success': True, 'data': []},397.0,102.029,296.0662946428571
194,SK024,Umea,UME,Europe,SE,2018-04-24T06:25:00Z,Departed,{'success': True, 'data': []},514.0,90.978,263.9986607142857
195,SK738,Vilnius,VNO,Europe,LT,2018-04-24T06:30:00Z,Departed,771.94,676.0,119.65199999999999,347.2044642857142
196,SK1762,Riga,RIX,Europe,LV,2018-04-24T06:30:00Z,Departed,727.32,443.0,113.851,330.37120535714286
